item_id	category	r_complement	r_substitute
6877	0	[8280, 4316, 4093, 3392, 6671, 8424, 7604, 1681, 4072, 2708, 4917, 3655, 5566, 2040, 4337, 7861, 8157, 4073, 1704, 2742, 8001, 3398, 6100, 2150, 6791, 2982, 5734]	[8060, 6671, 7205, 8157, 8346]
6878	0	[6993, 6660, 8323, 3965, 6951, 155, 2005, 1433, 156, 6692, 694, 6952, 6778, 8330, 6717, 3690, 6938, 154, 6661, 6674, 2011, 153]	[156, 6938, 6717, 154, 6661, 6674, 6993, 2011, 1044, 6692, 6952, 6778, 6951, 155, 2005, 1433]
6879	0	[4299, 4747, 5468, 7009, 3405, 4524, 7780, 7629, 4892, 5211, 4928]	[7009, 323, 3405, 5646, 6356, 4892, 5211, 4519]
6880	0	[5370, 4717, 4686, 5978, 3671, 3542, 4499, 4715, 323, 4574, 4720, 5183, 2426, 1753, 5940, 104, 5521]	[5651, 5978, 3671, 6603, 5646, 1753, 5940, 5521]
6881	18	[5749, 1989]	[5750, 1990, 5749]
6885	0	[6882, 6914, 6888, 8233, 5311, 2952, 6883, 5319, 7045, 5320, 410, 4653, 6884]	[7936, 6914, 8233, 5311, 2952, 6883, 410, 7045, 5312]
6883	0	[6885, 6882, 6914, 6888, 8233, 5311, 2952, 2243, 5319, 7045, 5320, 410, 6884]	[6885, 6882, 7936, 6914, 8233, 5311, 2952, 2243, 410, 7045, 5312, 5320, 5329, 7368, 7931]
6882	0	[6885, 6914, 6888, 8233, 5311, 6883, 5319, 7045, 5320, 6884]	[6914, 8233, 5311, 2952, 6883, 410, 7045, 5312, 5329]
6887	0	[6885, 6882, 6914, 6888, 8233, 5311, 6883, 410, 5319, 7045, 5320, 6884]	[]
6888	0	[6885, 6882, 6914, 8233, 5311, 2952, 6883, 5319, 7045, 5320, 6884]	[5311, 2952, 7045, 5312]
6886	0	[6885, 6882, 6914, 6888, 8233, 5311, 2952, 6883, 5319, 7045, 5320, 410, 4653, 6884]	[5311, 5319, 7045, 5320]
6884	0	[6885, 6882, 6914, 6888, 8233, 5311, 6883, 410, 5319, 7045, 5320, 3771]	[5311, 8233]
6889	0	[3681, 5615, 2300, 1456, 2997, 6366, 1475, 1245, 6702, 4050, 1464, 699, 8338, 1937, 4093, 6944, 7295, 8237, 6290, 2926, 1469, 8158, 2872, 4049, 4954, 591, 1470, 5773, 2101, 729, 1233, 2729, 5393, 5612, 8045, 2449, 316, 5438, 7014, 504, 6346, 1738, 4436, 6620, 1393]	[5615, 1456, 1475, 1245, 1464, 6861, 4279, 7295, 1274, 1469, 2872, 8210, 4049, 4226, 2101, 1233, 891, 5610, 5612, 7967, 566, 5438, 6162, 1250, 1465, 6700, 4436]
6890	0	[6166, 7799, 6824, 4168, 5867, 8158, 3666, 8125, 5289, 6912, 5683, 1641, 8122, 8283, 3667, 6054, 7800, 5131, 6825, 1559, 6346, 3116, 8142, 555]	[6622, 5386, 7799, 6824, 6944, 7673, 743, 6331, 8158, 4425, 4401, 7763, 733, 1317, 1641, 8122, 8123, 7800, 4708, 5131, 6825, 1559, 8142, 555]
6891	0	[4094, 4290, 7579, 7520, 5427, 1951, 7001, 4027, 2594, 7505, 7578, 5124, 6933, 5430, 6948, 5062, 2587, 4291, 1058, 4289, 2708, 5366, 264, 8296, 7481, 4194, 5428, 1949, 2040, 5721, 693, 1324, 7164, 2443, 4588, 4204, 6405, 4288, 7482]	[4290, 7579, 5427, 5429, 4292, 2594, 7505, 5124, 6948, 4291, 4289, 5366, 264, 5428, 5721, 693, 6405, 4287, 4288]
6892	0	[7360, 6530, 4297, 7957, 1522, 5120, 3553, 2116, 7361, 5667, 7354, 7846, 2708, 5553, 2975, 7958, 1607, 4239, 7632, 5631, 7007, 5733, 4621, 8004, 6158, 208, 5969, 6791, 3027]	[7360, 6158, 7908, 8354, 2116, 2763, 3516, 3515, 4499, 7958, 4297, 4621, 3016, 1522, 7632, 5631, 4640]
6893	0	[5003, 3235, 4315, 2391, 2522, 1714, 1623, 4107, 142, 5726, 7801, 3608, 8330, 3690, 7117, 2217, 3220, 3613, 8448, 7701, 7311, 4020, 7724, 7217, 2396, 2115]	[2226, 142, 89, 2219, 6894, 5003, 3220, 8448, 7311, 4020, 5726, 1623, 7117, 7724, 3919, 4315, 2115, 2217]
6894	0	[5003, 298, 4131, 2394, 3235, 2391, 4059, 7866, 1082, 8323, 1623, 4631, 6893, 142, 7949, 7197, 5315, 5470, 2384, 65, 7435, 5325, 5726, 2785, 2901, 7483, 7801, 2456, 3608, 8330, 4916, 8052, 5621, 831, 3690, 8161, 3084, 1416, 5229, 7856, 2217, 2219, 2630, 5469, 322, 8448, 7701, 4242, 6460, 7757, 4315, 7631]	[5781, 5003, 5819, 8448, 7311, 2217, 6425, 831, 4020, 1623, 7724, 4315, 6893]
6895	0	[8426, 6300, 7745, 3927, 5687, 2570, 730, 180, 6780, 2803, 5060, 773, 2569, 7801, 3966, 8330, 6430, 4916, 6502, 216, 8392, 6435, 6433, 2296, 7684, 720, 1739, 752, 2782, 2560, 2568, 6573, 5080, 2567, 6045, 2397]	[6780, 2295, 2567, 5060, 2568, 6573, 216, 2570, 6435, 730, 773, 2296, 6437, 7684, 180, 752]
6896	0	[3223, 4042, 3466, 5515, 5196, 95, 7243, 7016, 6561, 6465, 5529, 5742, 117]	[4034, 5007, 7280, 7243, 7016, 6465, 6091, 5742, 117]
6897	0	[5561, 6493, 2570, 747, 5228, 732, 1735, 6450, 6917, 761, 6990, 3264, 5819, 6432, 7450, 3929, 731, 6875, 734, 2569, 8328, 8330, 2634, 6713, 6430, 6539, 4834, 7763, 165, 4755, 724, 7078, 6439, 6531, 6433, 2296, 712, 6431, 4653, 735, 2782, 4388, 5469, 7701, 2568, 6460, 6561, 115, 167, 2566, 166]	[2634, 2782, 746, 5561, 7706, 73, 1976, 724, 6460, 2570, 167, 6433, 712, 6431, 2569, 2566]
6898	0	[3686, 298, 7744, 3235, 1082, 4599, 7866, 5779, 8338, 8207, 7752, 5470, 5325, 1842, 8043, 6713, 8330, 4916, 4834, 7277, 8449, 8307, 8206, 4493, 3690, 6531, 1416, 7366, 8053, 5469, 322, 7701, 7513, 2488, 823, 7757, 4675, 2398]	[7744, 3686, 4599, 1082, 8338, 7949, 1842, 5818, 8043, 4916, 4834, 7277, 1455, 3690, 5404, 3691, 6902, 322, 7701, 7513, 6148, 4439, 7440, 2488, 2398]
6899	0	[1990, 434, 8357, 6930, 5773, 3949, 7551, 2724, 7801, 8116, 6367, 2901, 5324, 8338, 2088, 2732]	[7142, 7023, 5832]
6900	0	[8379, 7095, 8416, 7288, 4093, 6327, 4928, 6933, 7722, 8366, 7067, 5235, 4380, 6891, 5932, 7096, 5852, 8296, 6008, 8433, 7481, 6030, 4381, 5849, 7248, 5721, 4588, 6874, 5374, 7211, 7097, 5208]	[8379, 7097, 7096]
6901	0	[4974, 5382, 5683, 6166, 8158, 504, 5131, 3667]	[6944, 591, 8158, 1233, 504, 2728, 1867]
6902	0	[2231, 7744, 3235, 4021, 1082, 4598, 5814, 1864, 6626, 5228, 2552, 8338, 1552, 1735, 3587, 6348, 2399, 2717, 6164, 7949, 4168, 1230, 7825, 5470, 3879, 2901, 7801, 6118, 8330, 4916, 7228, 4755, 5723, 3690, 3950, 6531, 1467, 4673, 1091, 8053, 7263, 4576, 6974, 5762, 2488, 4675, 4992, 2398, 90]	[4576, 6164, 7553, 2530, 3686, 6898, 4599, 7949, 7277, 7513, 3690, 6866, 4439, 2488, 1842, 3691]
6903	0	[6152, 4329, 3686, 298, 3235, 6619, 3095, 2391, 755, 1082, 5003, 1294, 713, 775, 747, 2024, 730, 6725, 3972, 12, 1552, 5917, 5226, 4762, 7949, 7197, 5470, 8139, 2384, 5325, 2901, 6591, 717, 7801, 1842, 1900, 6005, 7483, 1229, 6991, 8330, 6713, 632, 5577, 4834, 3483, 6381, 5017, 1865, 3690, 6531, 6431, 3084, 8283, 720, 2630, 5230, 322, 5914, 7701, 4111, 4242, 1084, 2488, 6727, 7757, 4124, 4675, 7631]	[4762, 705, 7701, 3045, 8139, 6148, 6291, 1305, 6975, 7817, 7483, 7757, 5472, 6991]
6904	0	[6498, 6590, 298, 5709, 3235, 7206, 747, 8321, 2024, 7580, 3972, 3974, 5738, 3629, 2297, 4624, 2385, 3631, 5325, 6455, 7801, 2456, 1682, 8330, 3209, 350, 6652, 8296, 7702, 5683, 499, 3690, 6965, 3084, 4188, 2784, 5928, 2217, 1688, 6031, 7161, 5656, 6215, 2488, 3327, 1517, 7631]	[7702, 2578, 8454, 4188, 1871, 7631]
6905	0	[3681, 6622, 943, 7828, 5814, 1116, 6166, 4973, 6571, 2024, 7762, 4327, 4003, 5382, 4407, 6566, 6290, 6432, 2341, 4168, 4581, 6140, 8158, 1111, 3666, 614, 1733, 2933, 545, 3118, 1779, 4401, 8210, 3257, 6912, 4755, 6556, 940, 555, 6380, 6096, 3258, 5683, 1641, 6433, 712, 7888, 3130, 3667, 3800, 5442, 5648, 5230, 6974, 634, 4406, 7800, 6460, 504, 3115, 5131, 5121, 6346, 8142, 4408]	[6556, 6974, 6054, 6566, 4168, 7828, 2341, 5683, 8158, 8290, 6346, 469]
6906	0	[5132, 7326, 6530, 6940, 1277, 204, 7517, 4954, 5506]	[1356]
6907	0	[7131, 1476, 1475, 5947, 2254, 1234, 6994, 4631, 6929, 409, 2926, 7488, 1856, 4323, 4325, 449, 8296, 5257, 2720, 6667, 214, 8116, 2833, 1233, 1677, 1283, 1936, 7967, 5259, 1606, 2486, 1095, 5944, 5696, 4016, 452, 1090, 1222, 6982, 451, 4983, 1671, 5004, 6703, 4436, 55, 2727]	[7131, 1476, 1475, 6994, 1234, 5947, 6299, 1889, 4323, 890, 449, 6667, 214, 2729, 2486, 1095, 4016, 452, 1222, 1090, 451, 1671, 55]
6908	0	[1698, 3986, 3983, 2593, 6517, 8358, 3990, 2120, 824, 4135, 3896, 3113, 1955, 3608, 430, 1032, 3967, 2392, 5875, 2644, 3987, 1031, 7522, 6965, 91, 1033, 1432, 5708, 7310, 4237, 4120, 2006, 1018, 3989, 5004, 7231, 1017, 6225, 5716]	[5875, 1698, 4135, 3987, 4243, 3986, 3983, 5708, 4237, 3990, 3989, 3608, 430, 2280]
6909	0	[4094, 4290, 7579, 5432, 5427, 5429, 5526, 1311, 6245, 4929, 4292, 3621, 8101, 6976, 2594, 7505, 6933, 5124, 4870, 4291, 6891, 1058, 4289, 5366, 264, 5339, 4847, 7080, 2442, 5428, 5721, 693, 2443, 5513, 5679, 4588, 5111, 6405, 2643, 4287, 4288]	[7080, 5721]
6910	0	[5101, 2331, 3753, 1030, 1137, 1593, 8163]	[5101, 2331, 3753, 1030, 1137, 127, 1594, 8196, 8163, 5098]
6911	0	[5971, 5413, 5814, 6166, 4973, 5386, 8282, 2024, 2815, 8338, 4663, 5382, 6944, 4407, 743, 6566, 4168, 2341, 5867, 6140, 7219, 8158, 5821, 3666, 1111, 1733, 2933, 3118, 4401, 8210, 3855, 7763, 6556, 6096, 5683, 948, 1869, 712, 8283, 3667, 5868, 5230, 6974, 6054, 4406, 7800, 7989, 874, 504, 3115, 5131, 6346, 2811, 4408]	[943, 6166, 4973, 5386, 6571, 4663, 5382, 6944, 4407, 4168, 2341, 6140, 7219, 8158, 1111, 4401, 8210, 6556, 6096, 5683, 3667, 4406, 7989, 874, 5131, 6346, 504, 4408, 992]
6912	0	[3681, 6622, 5801, 5814, 6166, 4973, 5386, 2024, 3972, 7799, 4327, 1841, 8281, 5382, 6944, 4407, 8237, 743, 6566, 6290, 4168, 2341, 3117, 6331, 8158, 4425, 3666, 3118, 8210, 4401, 3257, 3456, 1560, 7763, 6556, 5683, 8103, 729, 1641, 5904, 6431, 1284, 8283, 6063, 5791, 3667, 5442, 3800, 5230, 6974, 5859, 4406, 7800, 504, 3115, 5131, 5121, 6346, 3116, 8142, 8284, 4408]	[5382, 7673, 6556, 5859, 6566, 4168, 2341, 5683, 8103, 5386, 8158, 3666, 1641, 504, 5131, 4401, 3667]
6913	0	[3235, 298, 1082, 7990, 7286, 2039, 1552, 7757, 6917, 4762, 2374, 4838, 4589, 4988, 3631, 5060, 65, 2901, 6005, 7483, 1842, 8330, 6430, 4916, 4834, 6652, 1419, 831, 3690, 6433, 6965, 3031, 3084, 720, 521, 5874, 5469, 322, 7701, 6148, 5309, 2488, 7358, 4675, 4992, 2398]	[52, 12, 1552, 5761, 2374, 4988, 4589, 3631, 6005, 4162, 2336, 1419, 53, 5480, 3478, 8208, 521, 4992, 6965]
6914	0	[6885, 8233, 5311, 2952, 410, 5319, 7045, 5320, 2243, 5329, 6539]	[6885, 8233, 5311, 2952, 2243, 5319, 7045, 5312, 5320, 410]
6915	33	[6916, 5727, 6408, 3756, 7252, 7268, 4929, 4928, 5670, 5854, 6933, 7062, 4924, 5741, 7065, 7524, 7207, 6630, 7066, 5932, 7798, 7063, 7267, 5852, 6518, 5067, 7635, 7248, 7860, 5856, 5857, 7791, 5513, 5850, 4588, 8151, 7064, 8059, 5111, 7244, 5936, 7097, 6407, 5208]	[6916, 7714, 4864, 7252, 7268, 5670, 5237, 6933, 7062, 6630, 7063, 7267, 7635, 7860, 7791, 8151, 4588, 8059, 5111, 5936, 7097, 6407]
6916	0	[5727, 7714, 7095, 7252, 7268, 4929, 5670, 5237, 5142, 4927, 6933, 4924, 7062, 5741, 7266, 7065, 7524, 3276, 5235, 5671, 7066, 6630, 5932, 7063, 5240, 7267, 5852, 6518, 6915, 7938, 5067, 7635, 7860, 7133, 5856, 5850, 4588, 301, 8059, 5111, 7244, 5936, 7097, 6407]	[7252, 5670, 6933, 5741, 7266, 7065, 2984, 7267, 2978, 6915, 5067, 7635, 7860, 7491, 4588, 8171, 5111, 8059, 5936, 7097, 2982]
6917	0	[1493, 52, 7286, 3059, 190, 117, 2374, 3222, 4589, 3631, 4383, 6201, 5654, 53, 1419, 521, 6897, 3429, 4111]	[6201, 5654, 8301, 3429, 1419, 8398, 4111, 3631, 2105, 7499, 6801, 3084, 8425, 8330]
6918	0	[4094, 8357, 4027, 4588, 4917, 7056, 7890, 6100]	[4027, 896, 7056, 1681, 7890, 8122, 2273, 2275, 8125]
6919	0	[364, 488, 7226, 5064, 7225, 2869, 7451, 8330, 848, 7541, 7549, 8041, 2335, 7000, 7318, 367, 5623, 5628, 854, 7436]	[5624, 401, 183, 1813, 7226, 5064, 7225, 2869, 848, 7541, 7549, 8041, 7007, 7000, 7318, 5623, 5628, 854, 860, 458, 7436]
6920	0	[3235, 5561, 5908, 7866, 6166, 5386, 2814, 607, 2815, 4427, 8338, 180, 5185, 6944, 4407, 8237, 73, 6379, 5867, 6140, 6737, 8158, 3118, 6875, 1293, 7483, 1779, 2634, 7763, 165, 2812, 4835, 5683, 6381, 5017, 7474, 712, 5868, 3800, 7980, 5469, 5230, 7701, 2479, 1287, 6561, 504, 5131, 1738, 7757, 5331, 8142]	[2024, 4841, 4041, 6944, 1167, 743, 8139, 545, 7763, 165, 4835, 5683, 729, 712, 752, 735, 5868, 3800, 7980, 1839, 5469, 4836, 2479, 7761, 1738, 949, 4675, 166]
6921	0	[6152, 3681, 772, 5386, 2024, 3972, 7916, 488, 8145, 8158, 614, 4425, 7801, 4401, 8272, 3253, 6556, 569, 3483, 5773, 1573, 5683, 6188, 8284, 7888, 1738, 3800, 7585, 6215, 7514, 504, 3115, 5131, 5121, 6620, 4756]	[728, 4899, 754, 6514, 5773, 5771, 7514, 4882, 4494, 8277, 5121, 527, 1718, 525]
6922	0	[211, 2502, 6297, 127, 7113, 7214]	[250, 2697, 5924, 2502, 7271, 3640, 6297, 127, 7214]
6923	0	[2689, 6287, 1234, 1886, 6861, 2731, 6286, 6587, 2691, 1274, 4898, 1251, 8394, 5047, 6594, 6565, 7559, 1233, 2729, 2687, 316, 1222, 2690]	[6287, 6726, 4216, 2731, 6286, 1274, 4898, 1855, 7662, 1412, 1235, 6168, 5967, 6565, 7559, 1233, 6719, 5393, 4609, 5944, 316, 2687, 7212, 1222, 1250, 4611]
6924	0	[3686, 298, 4021, 4599, 7866, 5779, 1552, 8338, 8207, 7197, 5470, 2752, 2073, 2494, 7483, 1842, 6713, 8330, 6539, 4916, 5471, 8206, 3690, 6531, 7366, 8053, 2630, 5469, 322, 7701, 2488, 823, 5472, 4675, 2398]	[5045, 4916, 4017, 6534, 8338, 5471, 3413, 5470, 6422, 7367, 826, 4845, 3045, 161, 7366, 8043, 8053]
6925	0	[]	[8426, 6704, 3802, 5434, 7801, 2901, 6744, 5226]
6926	0	[5770, 2548, 1324, 6576, 4651, 958, 6012, 3655, 2108, 4502, 2871, 4194, 2596, 6080, 984, 4158, 965]	[]
6927	0	[7963, 4982, 7964, 8036, 1953, 6530, 7768, 5540, 3668, 4922, 2768, 6587, 6722, 8278, 403, 3717, 8350, 3024, 5553, 4022, 2702, 2060, 7077, 1943, 7374, 242, 8045, 3804, 6323, 3464, 5840, 5788, 6748]	[7646, 50, 3149, 6807, 88, 3668, 1443, 8350, 8013]
6928	0	[4982, 271, 7042, 6833, 3872, 7047, 7768, 5133, 4922, 3862, 4339, 6482, 3864, 3860, 4773, 8011, 2155, 4299, 5577, 3861, 3015, 6849, 3157, 7089, 499, 7088, 5543, 5926, 5588, 5138, 5705, 5136, 3870, 5440, 7326, 6023]	[6970, 6498, 3868, 3872, 6501, 7768, 5133, 3862, 4339, 6453, 3864, 3860, 6455, 4773, 8011, 615, 3861, 4755, 3863, 6502, 2040, 3867, 2966, 6454, 5230, 3858, 7652, 2357, 6840, 3870, 4756, 7326, 248]
6930	0	[4682, 5747, 1294, 4274, 8338, 1735, 7712, 769, 5746, 8396, 1842, 8043, 770, 4421, 4916, 6538, 5047, 8449, 4678, 3690, 7366, 6754, 8442, 7385, 2655, 4846, 4708, 8114, 3949, 2822, 4748, 7189, 621, 2930]	[7385, 5747, 5746, 4708, 5289, 1780, 8338, 7366, 6754, 8442, 770]
6929	0	[7131, 2505, 6534, 6949, 7693, 2254, 6994, 8338, 4631, 285, 1274, 6907, 4898, 7488, 6605, 7952, 5411, 3962, 4323, 4325, 449, 7291, 5967, 319, 5257, 214, 8116, 1233, 1677, 5393, 5259, 1606, 2486, 1095, 6163, 4016, 452, 4324, 6982, 451, 4436, 55]	[7131, 2505, 5967, 6163, 6949, 452, 5257, 7488, 7693, 6982, 55, 7952, 1677, 5411, 5259, 1606, 4631]
6931	0	[3858, 5142, 4588, 6933, 7722, 7520, 8160, 7881]	[6511, 7747, 7722, 7529, 3977, 8397, 8160, 7881]
6932	0	[5727, 7714, 2935, 7520, 7879, 7288, 7813, 4927, 6933, 7722, 4924, 7266, 7065, 3276, 7207, 4380, 6891, 5932, 5366, 7267, 8433, 7481, 8415, 4381, 7635, 7248, 7860, 5721, 5857, 7717, 4588, 8059, 7184, 5111, 8431, 7155, 5936, 7097, 5208, 7482]	[6916, 5670, 7714, 7267, 7491, 4588, 7248, 6933, 5936, 8059, 5111, 5067, 7266, 7635, 7155, 7860, 7252, 7097]
6933	0	[5727, 7480, 4290, 7714, 7699, 4288, 7520, 7879, 7288, 7813, 4929, 5854, 4927, 4924, 6294, 7524, 4380, 5932, 7481, 4381, 7635, 5849, 7248, 7133, 5721, 6090, 5857, 7717, 4588, 7210, 7527, 8059, 7184, 5111, 8431, 7155, 5936, 4928, 7482]	[7699, 7879, 7675, 7288, 4929, 7524, 4380, 5932, 7481, 5849, 7860, 7248, 7283, 5857, 4588, 8059, 7155, 5936, 4928]
6934	0	[3627, 5966, 3542, 2698, 2017, 7668, 4088, 2019, 3625, 2596, 5448, 5940, 2104, 6142, 4093, 7090, 6576, 5560, 2108, 123, 2587, 5122, 1608, 4360, 1703, 4733, 965, 6935, 2369, 2048, 2064, 6143, 2049, 4158, 2047]	[6935, 1608, 6576, 5122, 4651, 5560, 5448, 7668, 2698, 2108, 3625, 2596, 6143, 1703, 6142]
6935	0	[4651, 7668, 2698, 2019, 3625, 2596, 5448, 5883, 5560, 2108, 5139, 5122, 1608, 7659, 959, 1703, 965, 6934, 2064, 4158]	[5883, 1608, 4651, 5560, 7668, 2698, 2108, 6934, 5139]
6936	0	[4094, 7582, 7047, 7072, 5940, 4093, 4027, 4884, 5103, 4476, 8424, 7604, 6710, 3562, 6402, 591, 5773, 4917, 3953, 5566, 6873, 8029, 5973, 7998, 6309, 5131, 8084, 8016, 5734]	[4027, 6873, 6710, 320, 8016]
6937	0	[682, 670, 1430, 379, 681, 8369, 4495, 679, 668, 2450, 674, 3243, 6694, 686, 3934, 2452, 3773, 8116, 666, 7497, 4002, 2454, 656, 692, 671, 678, 664, 2455, 669]	[682, 670, 6641, 6607, 679, 651, 668, 2450, 665, 674, 660, 2453, 675, 686, 3934, 2452, 7004, 3773, 3602, 666, 7497, 4002, 2454, 656, 692, 671, 667, 659, 7496, 657, 664, 2455]
6938	0	[6993, 8323, 3965, 6951, 155, 2005, 1433, 156, 6692, 694, 6952, 6778, 6717, 1044, 154, 6661, 6878, 6674, 2011]	[156, 6717, 154, 6661, 6674, 6993, 6878, 1044, 6692, 6952, 6778, 6951, 155, 1433]
6940	0	[6548, 7582, 6530, 6844, 8253, 3569, 5567, 6972, 6847, 7517, 8026, 7503, 2750, 7827, 8025, 1131, 8148, 4070, 6843, 6273, 2344, 8029, 6939, 3013, 8045, 7998, 7205, 2432, 7816, 6550, 7177, 7326, 8028]	[2737, 2750, 2022, 2432, 4581, 4708, 3000, 1952, 6842, 6873, 6550, 6939, 7177, 6546, 835, 8026, 3013, 5734]
6939	0	[7399, 6548, 7477, 2595, 6844, 4478, 6546, 7235, 6103, 3000, 6847, 3979, 8026, 5691, 4299, 8272, 6849, 1131, 4070, 6843, 5566, 8029, 2432, 6845, 5705, 6550, 7177, 8084, 6940]	[7047, 1951, 7295, 7673, 3000, 8277, 8026, 3871, 2737, 3861, 5566, 835, 3013, 5734, 2432, 4708, 5705, 6550, 7177, 6940]
6941	0	[5561, 6466, 6483, 105, 5915, 7124, 6801, 5228, 6137, 6427, 6617, 117, 6841, 6990, 4830, 5918, 5916, 6432, 3189, 760, 5058, 4587, 5742, 3966, 6480, 5912, 1190, 3987, 1976, 6092, 6965, 5514, 6464, 720, 5911, 6095, 2528, 4034, 5914, 6171, 3429, 5919, 167, 2597, 297, 7631]	[5515, 7280, 1944, 5915, 117, 6841, 2878, 5918, 5916, 3189, 4823, 5672, 1190, 6092, 5514, 5911, 6095, 6469, 6171, 6561, 767, 4825]
6942	0	[4584, 5196, 7094, 120, 6137, 3601, 92, 5775]	[2630, 4583, 2792, 768, 46, 2468]
6943	0	[7560, 8251, 868, 7712, 5306, 4941, 5548, 6658, 8264, 4645, 2463, 4165, 7059, 6580, 8025, 4917, 2461, 5304, 7946, 7975, 6215, 3451, 7326, 7872]	[7560, 2463, 7059, 4941, 4917, 7676, 6658, 4645, 7872]
6944	0	[3681, 6374, 6622, 5801, 6166, 6372, 4973, 1246, 5527, 5386, 7799, 5382, 6373, 4407, 743, 4168, 6379, 2341, 3117, 6140, 7219, 8158, 4425, 3666, 2933, 545, 719, 8210, 4401, 7763, 6556, 3258, 5773, 5683, 6381, 1233, 5904, 712, 8283, 3667, 5868, 5442, 6974, 4406, 7800, 7989, 6911, 504, 5131, 6346, 2714, 949, 8142, 4408]	[6374, 1822, 6166, 4973, 5386, 6372, 1246, 7799, 6373, 4168, 6379, 1845, 8158, 1111, 8210, 1779, 6556, 5683, 6381, 8283, 1778, 5791, 7989, 7800, 6911, 5131, 504, 3115]
6945	0	[4717, 3671, 4727, 323, 4715, 3304, 6356, 4158, 5940, 5521]	[]
6947	0	[1525, 271, 4819, 3388, 4086, 7768, 5867, 6644, 3651, 4308, 4173, 4981, 7100, 1951]	[1525, 4309, 1763, 4819, 7100, 8296, 3388, 1098, 4308, 1424, 6644, 268, 7098]
6946	0	[5983, 2314, 1304, 6800, 5068, 1687, 5069, 8042, 6746, 4341, 5719, 2370, 7194, 6805, 1120, 5744, 7186, 5939, 1104, 6795, 1303, 5065, 8009, 925, 1207]	[2314, 2367, 4651, 5068, 1687, 5069, 8042, 6746, 5719, 2370, 4246, 6805, 7194, 1120, 5744, 5939, 1104, 6795, 1303, 5065, 1207]
6948	0	[4094, 4290, 7302, 7579, 5427, 5429, 6144, 2594, 4291, 6891, 7066, 5366, 7063, 6345, 264, 5852, 5339, 1949, 5721, 693, 1324, 4588, 4628, 7064, 5518, 6405, 4173, 5734]	[5366, 4290, 6345, 264, 7302, 5339, 2594, 4628, 3298, 5427, 5429, 5721, 6891, 693, 4229]
6949	0	[2231, 6083, 3686, 298, 3235, 1082, 4274, 747, 8338, 1735, 6929, 7925, 5470, 5325, 1842, 8043, 6713, 8330, 6539, 4916, 4834, 4273, 3483, 5471, 8449, 831, 4215, 8116, 4607, 3690, 6531, 3084, 6754, 8442, 1688, 2630, 322, 7701, 6930, 2488, 4675]	[5511, 2505, 2254, 8338, 3089, 6929, 2803, 409, 5470, 5172, 4460, 8043, 5471, 319, 8449, 2327, 8116, 6400, 55]
6950	0	[5061, 4076, 7580, 4263, 7540, 2724, 7801, 8330, 8296, 4031, 4845, 7404, 3084, 7865, 3899, 8263, 480, 111, 7403, 7308]	[3899, 7540, 480, 5558, 4076, 372, 4263]
6952	0	[3967, 156, 6938, 6717, 154, 6661, 7069, 6993, 2011, 6878, 6674, 1044, 694, 6692, 6778, 6951, 155, 1433]	[156, 6938, 6717, 154, 6661, 6674, 6993, 6878, 2011, 1044, 6692, 6778, 6951, 155, 1433]
6951	0	[156, 6938, 6717, 154, 6661, 6878, 6993, 2011, 6300, 6674, 6692, 6952, 6778, 155, 3966, 1433, 8330]	[156, 6938, 6717, 154, 6661, 6674, 6993, 6878, 2011, 1044, 6692, 6952, 6778, 155, 1433]
6953	0	[4876, 7561, 508, 8110, 6964, 8303, 4873, 4875, 4248, 8201, 907, 3972, 7599, 905, 8124, 2436, 2955]	[7561, 6964, 4875, 4248, 8124]
6954	0	[1448, 3724, 298, 5561, 776, 868, 7979, 747, 5311, 5319, 8042, 1735, 2415, 7254, 6485, 734, 6539, 8005, 7078, 5220, 737, 8116, 4653, 1356, 8309, 6572, 2982, 7701, 847, 5065, 8009]	[5876, 776, 7979, 8042, 8369, 2415, 4637, 3651, 1058, 8005, 7078, 5220, 4653, 693, 6743, 1356, 8309, 6572, 90]
6955	0	[1600, 3760, 7992, 135, 6274, 460, 1506]	[48, 4352, 6274, 2312, 6198, 1700]
6956	0	[5764, 2548, 7787, 4623, 4715, 7101, 1246, 4709, 2797, 8127, 6043, 2116, 7175, 3802, 7238, 7604, 7801, 1229, 3717, 8350, 8330, 2708, 2463, 8246, 5773, 4757, 6078, 5239, 5733, 4686, 1483, 7874, 5225, 5734, 6250]	[7787, 7238, 4720, 4748, 2312, 4709, 5239, 3729]
6957	0	[6359, 7042, 1974, 4059, 7274, 785, 6530, 5175, 6702, 787, 5540, 6308, 4216, 7312, 5717, 2979, 1566, 1205, 1274, 3902, 7777, 1749, 1277, 1156, 3856, 3717, 2155, 3024, 8330, 5577, 8296, 5576, 1208, 2846, 6650, 4215, 1175, 2061, 5140, 5588, 6358, 7374, 1209, 2626, 793, 788, 4086, 5176, 7094, 5840, 3732, 8117, 4983, 6853, 6070, 6038, 5788]	[6359, 6418, 1974, 6421, 7274, 4059, 3726, 5175, 787, 6308, 4216, 1566, 1749, 6419, 3856, 5961, 8214, 4215, 5140, 6358, 1209, 2626, 793, 5160, 788, 5176, 3732, 8117, 6070, 1549]
